Scattering angle:,30,,,,,Scattering angle:,40,,,,,Scattering angle:,50,,,,,Scattering angle:,60,,,,,Scattering angle:,70,,,,,Scattering angle:,80,,,,,Scattering angle:,90,,,,,Scattering angle:,100,,,,,Scattering angle:,110,,,,,Scattering angle:,120,,,,,Scattering angle:,130,,,
2.50E-08,0.955443,1.005193018,1.002593147,0.00258979,,2.50E-08,0.94363,0.996439289,0.998218057,-0.001783532,,2.50E-08,0.968192,1.009794525,1.004885329,0.004873435,,2.50E-08,0.974319,1.002450776,1.001224638,0.001223889,,2.50E-08,0.953061,0.996381683,0.998189202,-0.00181244,,2.50E-08,0.956747,1.001226487,1.000613055,0.000612868,,2.50E-08,0.965206,0.997282597,0.998640374,-0.001360551,,2.50E-08,0.954838,0.98523852,0.992591819,-0.007435758,,2.50E-08,0.973454,1.005540807,1.002766577,0.002762757,,2.50E-08,0.961585,1.000975383,1.000487573,0.000487454,,2.50E-08,0.956489,0.99252253,0.99625425,-0.003752783
3.75E-08,0.95632,1.006115684,1.003053181,0.003048529,,3.75E-08,0.946433,0.999399156,0.999699533,-0.000300512,,3.75E-08,0.964514,1.005958484,1.002974817,0.002970401,,3.75E-08,0.969837,0.997839366,0.998919099,-0.001081486,,3.75E-08,0.958483,1.002050136,1.001024543,0.001024019,,3.75E-08,0.955202,0.999609659,0.999804811,-0.000195209,,3.75E-08,0.968319,1.000499051,1.000249495,0.000249464,,3.75E-08,0.964282,0.994983202,0.997488447,-0.002514712,,3.75E-08,0.970287,1.002269417,1.001134065,0.001133423,,3.75E-08,0.959626,0.998936135,0.999467926,-0.000532216,,3.75E-08,0.956872,0.992919959,0.996453691,-0.003552612
5.00E-08,0.953897,1.003566518,1.001781672,0.001780086,,5.00E-08,0.949545,1.002685316,1.001341758,0.001340859,,5.00E-08,0.962928,1.004304334,1.002149856,0.002147549,,5.00E-08,0.98298,1.011361848,1.005664878,0.005648893,,5.00E-08,0.957428,1.000947182,1.000473479,0.000473367,,5.00E-08,0.954478,0.998852,0.999425835,-0.00057433,,5.00E-08,0.969821,1.002050967,1.001024958,0.001024433,,5.00E-08,0.957855,0.988351576,0.994158728,-0.005858399,,5.00E-08,0.968569,1.000494789,1.000247364,0.000247333,,5.00E-08,0.967079,1.00669444,1.003341637,0.003336066,,5.00E-08,0.96259,0.998853372,0.999426521,-0.000573643
6.25E-08,0.953956,1.00362859,1.001812652,0.001811011,,6.25E-08,0.948029,1.001084475,1.000542091,0.000541944,,6.25E-08,0.969291,1.010940748,1.005455493,0.005440665,,6.25E-08,0.977014,1.00522359,1.002608393,0.002604997,,6.25E-08,0.957462,1.000982727,1.000491243,0.000491122,,6.25E-08,0.958471,1.003030636,1.001514172,0.001513026,,6.25E-08,0.966447,0.998564839,0.999282162,-0.000718096,,6.25E-08,0.960132,0.990701072,0.995339677,-0.004671216,,6.25E-08,0.970996,1.003001787,1.001499769,0.001498645,,6.25E-08,0.959487,0.998791441,0.999395538,-0.000604645,,6.25E-08,0.963041,0.999321362,0.999660623,-0.000339434
7.50E-08,0.962743,1.01287313,1.006415982,0.006395488,,7.50E-08,0.946016,0.99895882,0.999479274,-0.000520861,,7.50E-08,0.961681,1.003003752,1.00150075,0.001499625,,7.50E-08,0.969701,0.997699439,0.998849057,-0.001151605,,7.50E-08,0.955198,0.998615819,0.99930767,-0.00069257,,7.50E-08,0.956895,1.001381367,1.000690445,0.000690207,,7.50E-08,0.969794,1.00202307,1.001011024,0.001010513,,7.50E-08,0.95776,0.988253552,0.994109426,-0.005907991,,7.50E-08,0.976417,1.008601473,1.004291528,0.004282346,,7.50E-08,0.96642,1.006008444,1.002999723,0.002995233,,7.50E-08,0.960138,0.996308998,0.998152793,-0.001848915
8.75E-08,0.95919,1.009135125,1.004557178,0.004546826,,8.75E-08,0.94995,1.003112982,1.001555281,0.001554073,,8.75E-08,0.970395,1.012092186,1.006027925,0.00600983,,8.75E-08,0.977004,1.005213301,1.002603262,0.002599879,,8.75E-08,0.955728,0.999169909,0.999584868,-0.000415218,,8.75E-08,0.958633,1.003200167,1.001598806,0.001597529,,8.75E-08,0.967087,0.999226109,0.999612979,-0.000387096,,8.75E-08,0.954462,0.984850549,0.992396367,-0.007632688,,8.75E-08,0.967164,0.999043477,0.999521624,-0.00047849,,8.75E-08,0.965635,1.005191288,1.002592284,0.00258893,,8.75E-08,0.95752,0.993592371,0.996791037,-0.003214123
1.00E-07,0.960054,1.010044113,1.005009509,0.004997003,,1.00E-07,0.946369,0.999331575,0.999665732,-0.000334324,,1.00E-07,0.963504,1.004905085,1.002449542,0.002446547,,1.00E-07,0.978759,1.007018973,1.00350335,0.003497228,,1.00E-07,0.956221,0.999685318,0.999842647,-0.000157366,,1.00E-07,0.954061,0.998415614,0.999207493,-0.000792821,,1.00E-07,0.966289,0.998401589,0.999200475,-0.000799845,,1.00E-07,0.960418,0.990996178,0.99548791,-0.004522301,,1.00E-07,0.969763,1.001728145,1.0008637,0.000863327,,1.00E-07,0.95859,0.997857696,0.998928274,-0.001072301,,1.00E-07,0.957823,0.993906786,0.996948738,-0.003055927
1.13E-07,0.955229,1.004967875,1.00248086,0.002477788,,1.13E-07,0.94778,1.00082154,1.000410686,0.000410601,,1.13E-07,0.967098,1.008653516,1.004317438,0.004308145,,1.13E-07,0.977683,1.005911906,1.002951597,0.00294725,,1.13E-07,0.955409,0.998836409,0.999418035,-0.000582134,,1.13E-07,0.956461,1.00092719,1.000463488,0.00046338,,1.13E-07,0.971328,1.003608049,1.0018024,0.001800778,,1.13E-07,0.957715,0.988207119,0.994086072,-0.005931484,,1.13E-07,0.964221,0.996003471,0.997999735,-0.002002268,,1.13E-07,0.958742,0.998015923,0.999007469,-0.000993024,,1.13E-07,0.959434,0.995578477,0.997786789,-0.002215664
1.25E-07,0.95493,1.004653306,1.002323953,0.002321256,,1.25E-07,0.945657,0.998579728,0.999289612,-0.000710641,,1.25E-07,0.968086,1.00968397,1.004830319,0.00481869,,1.25E-07,0.979114,1.007384223,1.003685321,0.003678547,,1.25E-07,0.95749,1.001012,1.000505872,0.000505744,,1.25E-07,0.956392,1.000854983,1.0004274,0.000427309,,1.25E-07,0.964439,0.996490108,0.998243511,-0.001758033,,1.25E-07,0.964086,0.994780961,0.997387067,-0.002616353,,1.25E-07,0.971622,1.003648421,1.00182255,0.001820891,,1.25E-07,0.963049,1.002499355,1.001248897,0.001248118,,1.25E-07,0.956304,0.992330561,0.9961579,-0.0038495
1.38E-07,0.95369,1.003348739,1.00167297,0.001671572,,1.38E-07,0.948722,1.001816258,1.000907717,0.000907305,,1.38E-07,0.961966,1.003300998,1.001649139,0.001647781,,1.38E-07,0.975458,1.003622663,1.001809694,0.001808058,,1.38E-07,0.954855,0.998257228,0.999128234,-0.000872146,,1.38E-07,0.957968,1.002504251,1.001251343,0.00125056,,1.38E-07,0.967944,1.000111589,1.000055793,5.57915E-05,,1.38E-07,0.959947,0.990510182,0.99524378,-0.004767567,,1.38E-07,0.973869,1.005969486,1.002980302,0.00297587,,1.38E-07,0.960298,0.999635663,0.999817815,-0.000182202,,1.38E-07,0.964047,1.000365261,1.000182614,0.000182597
1.50E-07,0.951319,1.000854281,1.000427049,0.000426958,,1.50E-07,0.947718,1.00075607,1.000377964,0.000377892,,1.50E-07,0.965153,1.006624941,1.003307002,0.003301546,,1.50E-07,0.98578,1.014242693,1.007096169,0.007071109,,1.50E-07,0.957532,1.001055909,1.000527815,0.000527676,,1.50E-07,0.953488,0.997815975,0.99890739,-0.001093207,,1.50E-07,0.962978,0.994980555,0.99748712,-0.002516043,,1.50E-07,0.966295,0.997060292,0.998529064,-0.001472019,,1.50E-07,0.96553,0.997355618,0.998676934,-0.001323942,,1.50E-07,0.960892,1.000253995,1.00012699,0.000126981,,1.50E-07,0.958965,0.995091808,0.997542885,-0.002460138
1.63E-07,0.955625,1.005384495,1.002688633,0.002685025,,1.63E-07,0.94334,0.99613306,0.998064657,-0.001937218,,1.63E-07,0.968747,1.010373373,1.005173305,0.005159969,,1.63E-07,0.973347,1.001450711,1.000725093,0.00072483,,1.63E-07,0.959562,1.003178181,1.00158783,0.001586571,,1.63E-07,0.95983,1.004452816,1.002223935,0.002221466,,1.63E-07,0.963068,0.995073546,0.997533732,-0.002469315,,1.63E-07,0.963368,0.994040101,0.997015597,-0.002988865,,1.63E-07,0.975287,1.007434226,1.00371023,0.003703364,,1.63E-07,0.957937,0.997177947,0.998587976,-0.001413021,,1.63E-07,0.957687,0.993765662,0.996877958,-0.003126926
1.75E-07,0.958086,1.007973639,1.003978904,0.003971009,,1.75E-07,0.948994,1.00210348,1.001051188,0.001050636,,1.75E-07,0.963848,1.005263866,1.002628479,0.00262503,,1.75E-07,0.972741,1.000827214,1.000413522,0.000413436,,1.75E-07,0.956467,0.9999425,0.99997125,-2.87508E-05,,1.75E-07,0.95833,1.002883081,1.001440503,0.001439466,,1.75E-07,0.966753,0.998881009,0.999440348,-0.000559809,,1.75E-07,0.961988,0.992616164,0.996301242,-0.003705616,,1.75E-07,0.974233,1.006345484,1.003167725,0.003162718,,1.75E-07,0.966888,1.006495615,1.003242551,0.003237305,,1.75E-07,0.954143,0.99008815,0.995031733,-0.00498065
1.88E-07,0.953066,1.002692247,1.001345219,0.001344315,,1.88E-07,0.947076,1.000078141,1.00003907,3.90691E-05,,1.88E-07,0.966532,1.008063196,1.004023504,0.004015431,,1.88E-07,0.981455,1.009792816,1.004884479,0.004872588,,1.88E-07,0.956497,0.999973864,0.999986932,-1.30683E-05,,1.88E-07,0.956337,1.000797426,1.000398633,0.000398554,,1.88E-07,0.97426,1.006637488,1.003313255,0.003307779,,1.88E-07,0.956537,0.986991613,0.993474516,-0.006546868,,1.88E-07,0.975057,1.007196645,1.003591872,0.003585436,,1.88E-07,0.956743,0.995935036,0.997965448,-0.002036624,,1.88E-07,0.961447,0.997667312,0.998832975,-0.001167707
2.00E-07,0.959054,1.008992043,1.00448596,0.004475928,,2.00E-07,0.94402,0.996851115,0.998424316,-0.001576926,,2.00E-07,0.965259,1.006735496,1.003362096,0.003356457,,2.00E-07,0.979125,1.007395541,1.003690959,0.003684164,,2.00E-07,0.954902,0.998306364,0.999152823,-0.000847536,,2.00E-07,0.954982,0.999379431,0.999689667,-0.000310381,,2.00E-07,0.965224,0.997301196,0.998649686,-0.001351226,,2.00E-07,0.962123,0.992755463,0.996371147,-0.003635453,,2.00E-07,0.962777,0.994511874,0.997252162,-0.002751621,,2.00E-07,0.958234,0.997487113,0.998742766,-0.001258025,,2.00E-07,0.958607,0.994720321,0.997356667,-0.002646833
2.13E-07,0.959226,1.009172999,1.00457603,0.004565591,,2.13E-07,0.945575,0.998493139,0.999246286,-0.000753999,,2.13E-07,0.964973,1.006437206,1.00321344,0.003208288,,2.13E-07,0.976915,1.005121731,1.002557595,0.00255433,,2.13E-07,0.956405,0.999877682,0.999938839,-6.11628E-05,,2.13E-07,0.955161,0.999566753,0.999783353,-0.00021667,,2.13E-07,0.967013,0.999149649,0.999574734,-0.000425356,,2.13E-07,0.965978,0.9967332,0.998365264,-0.001636074,,2.13E-07,0.968994,1.000933797,1.00046679,0.000466681,,2.13E-07,0.957723,0.99695518,0.998476429,-0.001524732,,2.13E-07,0.960435,0.996617187,0.998307161,-0.001694274
2.38E-07,0.956937,1.006764811,1.003376704,0.003371016,,2.38E-07,0.946119,0.999067584,0.999533683,-0.000466426,,2.38E-07,0.965533,1.007021269,1.003504494,0.003498367,,2.38E-07,0.978566,1.006820401,1.003404405,0.003398624,,2.38E-07,0.955254,0.998674364,0.999336962,-0.000663258,,2.38E-07,0.956132,1.000582895,1.000291405,0.000291363,,2.38E-07,0.967455,0.999606338,0.99980315,-0.00019687,,2.38E-07,0.964941,0.995663183,0.997829235,-0.002173124,,2.38E-07,0.967637,0.999532068,0.999766007,-0.000234021,,2.38E-07,0.962241,1.001658256,1.000828784,0.000828441,,2.38E-07,0.961886,0.99812285,0.999060984,-0.000939457
2.63E-07,0.953907,1.003577038,1.001786923,0.001785328,,2.63E-07,0.944598,0.997461463,0.998729925,-0.001270882,,2.63E-07,0.965578,1.007068203,1.003527878,0.00352167,,2.63E-07,0.979381,1.007658933,1.003822162,0.003814876,,2.63E-07,0.954632,0.998024091,0.999011557,-0.000988932,,2.63E-07,0.954768,0.999155482,0.999577652,-0.000422437,,2.63E-07,0.963984,0.996019987,0.998008009,-0.001993977,,2.63E-07,0.96443,0.995135914,0.997564992,-0.002437977,,2.63E-07,0.968129,1.000040286,1.000020143,2.01423E-05,,2.63E-07,0.961829,1.001229379,1.0006145,0.000614312,,2.63E-07,0.957168,0.99322711,0.996607802,-0.003397965
2.88E-07,0.953501,1.003149898,1.001573711,0.001572474,,2.88E-07,0.943634,0.996443513,0.998220173,-0.001781413,,2.88E-07,0.964334,1.005770749,1.002881224,0.002877081,,2.88E-07,0.976424,1.004616554,1.002305619,0.002302965,,2.88E-07,0.95428,0.997656092,0.998827358,-0.00117333,,2.88E-07,0.954914,0.99930827,0.999654075,-0.000345985,,2.88E-07,0.968486,1.000671601,1.000335744,0.000335688,,2.88E-07,0.963791,0.994476569,0.99723446,-0.002769371,,2.88E-07,0.97023,1.002210538,1.001104659,0.001104049,,2.88E-07,0.95797,0.997212298,0.998605176,-0.001395797,,2.88E-07,0.958632,0.994746263,0.997369672,-0.002633793
3.13E-07,0.954274,1.003963148,1.001979615,0.001977658,,3.13E-07,0.947297,1.000311509,1.000155743,0.00015573,,3.13E-07,0.965023,1.006489355,1.003239431,0.003234195,,3.13E-07,0.97528,1.003439523,1.001718285,0.001716811,,3.13E-07,0.954585,0.997974955,0.998986964,-0.001013549,,3.13E-07,0.955188,0.999595008,0.999797484,-0.000202537,,3.13E-07,0.965421,0.997504743,0.998751592,-0.001249188,,3.13E-07,0.961725,0.992344791,0.996165042,-0.00384233,,3.13E-07,0.97491,1.0070448,1.003516218,0.00351005,,3.13E-07,0.962145,1.001558323,1.000778858,0.000778555,,3.13E-07,0.956523,0.992557811,0.996271957,-0.00373501
3.38E-07,0.959129,1.009070948,1.004525235,0.004515027,,3.38E-07,0.949338,1.002466732,1.001232606,0.001231847,,3.38E-07,0.96273,1.004097826,1.002046818,0.002044727,,3.38E-07,0.976048,1.004229698,1.002112617,0.002110389,,3.38E-07,0.956247,0.9997125,0.99985624,-0.000143771,,3.38E-07,0.954551,0.998928394,0.999464053,-0.00053609,,3.38E-07,0.964575,0.996630628,0.998313892,-0.001687531,,3.38E-07,0.962636,0.993284796,0.996636742,-0.003368926,,3.38E-07,0.9678,0.999700441,0.999850209,-0.000149802,,3.38E-07,0.955196,0.994324664,0.997158294,-0.002845751,,3.38E-07,0.955115,0.991096768,0.995538431,-0.004471551
3.63E-07,0.95544,1.005189862,1.002591573,0.00258822,,3.63E-07,0.945709,0.998634639,0.999317086,-0.000683147,,3.63E-07,0.964321,1.00575719,1.002874464,0.002870341,,3.63E-07,0.97201,1.000075108,1.000037553,3.75525E-05,,3.63E-07,0.957364,1.000880272,1.000440039,0.000439943,,3.63E-07,0.956995,1.001486016,1.000742732,0.000742457,,3.63E-07,0.96808,1.000252109,1.000126046,0.000126039,,3.63E-07,0.961817,0.99243972,0.996212688,-0.003794502,,3.63E-07,0.967631,0.999525871,0.999762907,-0.000237121,,3.63E-07,0.96299,1.002437938,1.001218227,0.001217485,,3.63E-07,0.964273,1.000599775,1.000299842,0.000299798
3.88E-07,0.954846,1.004564932,1.002279867,0.002277272,,3.88E-07,0.946491,0.999460402,0.999730165,-0.000269872,,3.88E-07,0.965148,1.006619726,1.003304404,0.003298956,,3.88E-07,0.975437,1.003601056,1.00179891,0.001797294,,3.88E-07,0.954399,0.997780501,0.998889634,-0.001110983,,3.88E-07,0.957813,1.002342045,1.001170338,0.001169654,,3.88E-07,0.967209,0.999352163,0.999676029,-0.000324023,,3.88E-07,0.957586,0.988074012,0.99401912,-0.005998837,,3.88E-07,0.972908,1.00497681,1.002485317,0.002482233,,3.88E-07,0.958989,0.998273041,0.999136147,-0.000864226,,3.88E-07,0.956594,0.992631486,0.996308931,-0.003697898
4.13E-07,0.955726,1.005490754,1.002741619,0.002737867,,4.13E-07,0.944949,0.997832106,0.998915465,-0.001085124,,4.13E-07,0.962279,1.003627447,1.001812082,0.001810442,,4.13E-07,0.978725,1.006983992,1.00348592,0.003479858,,4.13E-07,0.95631,0.999778364,0.999889176,-0.00011083,,4.13E-07,0.955911,1.000351621,1.000175795,0.000175779,,4.13E-07,0.966195,0.998304465,0.999151873,-0.000848487,,4.13E-07,0.960213,0.990784651,0.995381661,-0.004629036,,4.13E-07,0.970718,1.002714624,1.001356392,0.001355473,,4.13E-07,0.957436,0.996656424,0.998326812,-0.001674589,,4.13E-07,0.959561,0.995710261,0.997852825,-0.002149483
4.63E-07,0.95461,1.004316644,1.002155998,0.002153677,,4.63E-07,0.945741,0.998668429,0.999333993,-0.000666229,,4.63E-07,0.963468,1.004867538,1.002430814,0.002427865,,4.63E-07,0.97802,1.006258636,1.003124437,0.003119566,,4.63E-07,0.954667,0.998060682,0.999029871,-0.0009706,,4.63E-07,0.954885,0.999277922,0.999638896,-0.00036117,,4.63E-07,0.963711,0.995737914,0.997866682,-0.002135597,,4.63E-07,0.961591,0.992206525,0.99609564,-0.003912002,,4.63E-07,0.969815,1.001781859,1.000890533,0.000890137,,4.63E-07,0.962467,1.001893514,1.000946309,0.000945862,,4.63E-07,0.957048,0.99310259,0.996545327,-0.003460654
5.13E-07,0.955005,1.004732211,1.002363313,0.002360525,,5.13E-07,0.946321,0.999280889,0.99964038,-0.000359685,,5.13E-07,0.965083,1.006551933,1.003270618,0.003265281,,5.13E-07,0.976257,1.004444733,1.002219902,0.002217442,,5.13E-07,0.953568,0.996911728,0.99845467,-0.001546525,,5.13E-07,0.955594,1.000019883,1.000009942,9.94156E-06,,5.13E-07,0.964213,0.996256597,0.998126544,-0.001875213,,5.13E-07,0.958567,0.989086245,0.994528152,-0.005486873,,5.13E-07,0.969396,1.001349048,1.000674297,0.000674069,,5.13E-07,0.960396,0.999737677,0.99986883,-0.000131179,,5.13E-07,0.956991,0.993043442,0.996515651,-0.003490434
5.63E-07,0.95137,1.000907937,1.000453865,0.000453762,,5.63E-07,0.944139,0.996976775,0.998487243,-0.001513902,,5.63E-07,0.965282,1.006759484,1.00337405,0.003368371,,5.63E-07,0.975554,1.003721435,1.001858989,0.001857264,,5.63E-07,0.954874,0.998277091,0.999138174,-0.000862197,,5.63E-07,0.956577,1.001048583,1.000524154,0.000524017,,5.63E-07,0.96739,0.999539178,0.999769563,-0.000230464,,5.63E-07,0.959388,0.989933385,0.994953961,-0.005058813,,5.63E-07,0.968798,1.000731337,1.000365602,0.000365535,,5.63E-07,0.961496,1.000882737,1.000441271,0.000441174,,5.63E-07,0.958436,0.994542879,0.997267707,-0.002736033
6.13E-07,0.956761,1.006579646,1.003284429,0.003279048,,6.13E-07,0.94619,0.999142557,0.999571187,-0.000428905,,6.13E-07,0.963056,1.004437834,1.002216461,0.002214008,,6.13E-07,0.975202,1.003359271,1.001678227,0.001676821,,6.13E-07,0.954772,0.998170455,0.999084809,-0.00091561,,6.13E-07,0.958271,1.002821338,1.001409675,0.001408683,,6.13E-07,0.966187,0.998296199,0.999147736,-0.000852627,,6.13E-07,0.958521,0.989038781,0.994504289,-0.005510868,,6.13E-07,0.968788,1.000721007,1.000360439,0.000360374,,6.13E-07,0.958841,0.998118978,0.999059046,-0.000941397,,6.13E-07,0.955183,0.99116733,0.99557387,-0.004435955
6.63E-07,0.95324,1.002875308,1.001436622,0.001435591,,6.63E-07,0.947805,1.000847939,1.00042388,0.00042379,,6.63E-07,0.964868,1.006327695,1.003158858,0.003153879,,6.63E-07,0.974914,1.003062956,1.001530307,0.001529137,,6.63E-07,0.955331,0.998754864,0.999377238,-0.000622956,,6.63E-07,0.956107,1.000556733,1.000278328,0.000278289,,6.63E-07,0.964607,0.996663691,0.998330452,-0.001670943,,6.63E-07,0.95986,0.990420412,0.99519868,-0.004812884,,6.63E-07,0.969604,1.001563904,1.000781647,0.000781341,,6.63E-07,0.959273,0.998568674,0.999284081,-0.000716175,,6.63E-07,0.956302,0.992328486,0.996156858,-0.003850546
7.13E-07,0.952061,1.001634917,1.000817125,0.000816791,,7.13E-07,0.945446,0.99835692,0.999178122,-0.000822216,,7.13E-07,0.962385,1.003738002,1.001867258,0.001865516,,7.13E-07,0.97656,1.004756481,1.002375419,0.002372602,,7.13E-07,0.954501,0.997887137,0.99894301,-0.001057549,,7.13E-07,0.954388,0.998757816,0.999378715,-0.000621478,,7.13E-07,0.965506,0.997592567,0.998795558,-0.001205168,,7.13E-07,0.961294,0.991900069,0.9959418,-0.004066457,,7.13E-07,0.96863,1.000557799,1.000278861,0.000278822,,7.13E-07,0.963516,1.002985485,1.00149163,0.001490519,,7.13E-07,0.958951,0.995077281,0.997535604,-0.002467438
7.63E-07,0.956208,1.005997852,1.002994442,0.002989968,,7.63E-07,0.946567,0.999540656,0.999770301,-0.000229725,,7.63E-07,0.965177,1.006649972,1.003319477,0.003313979,,7.63E-07,0.975826,1.004001288,1.001998647,0.001996652,,7.63E-07,0.954303,0.997680137,0.998839395,-0.001161279,,7.63E-07,0.954859,0.999250713,0.999625286,-0.000374784,,7.63E-07,0.965983,0.998085419,0.999042251,-0.000958208,,7.63E-07,0.961084,0.991683382,0.995833009,-0.004175697,,7.63E-07,0.968003,0.999910132,0.999955065,-4.49359E-05,,7.63E-07,0.958796,0.998072135,0.999035602,-0.000964863,,7.63E-07,0.959021,0.995149918,0.997572011,-0.002430941
8.13E-07,0.955331,1.005075186,1.002534382,0.002531175,,8.13E-07,0.946096,0.999043297,0.999521534,-0.000478581,,8.13E-07,0.965419,1.006902371,1.003445251,0.003439329,,8.13E-07,0.977891,1.006125911,1.003058279,0.003053612,,8.13E-07,0.954954,0.998360728,0.999180028,-0.000820309,,8.13E-07,0.954793,0.999181645,0.999590739,-0.000409345,,8.13E-07,0.964039,0.996076815,0.99803648,-0.001965451,,8.13E-07,0.95992,0.990482323,0.995229784,-0.00478163,,8.13E-07,0.968108,1.000018593,1.000009297,9.29657E-06,,8.13E-07,0.959811,0.999128713,0.999564262,-0.000435833,,8.13E-07,0.957715,0.993794717,0.99689253,-0.003112308
9.13E-07,0.954411,1.004107282,1.002051536,0.002049435,,9.13E-07,0.946513,0.999483634,0.999741783,-0.00025825,,9.13E-07,0.964716,1.006169163,1.003079839,0.003075106,,9.13E-07,0.975722,1.003894285,1.001945251,0.001943361,,9.13E-07,0.955237,0.998656591,0.99932807,-0.000672156,,9.13E-07,0.955689,1.0001193,1.000059648,5.96464E-05,,9.13E-07,0.9656,0.997689691,0.998844178,-0.001156491,,9.13E-07,0.96048,0.991060152,0.995520041,-0.004490024,,9.13E-07,0.969767,1.001732277,1.000865764,0.000865389,,9.13E-07,0.959473,0.998776867,0.999388247,-0.000611941,,9.13E-07,0.957096,0.993152398,0.996570318,-0.003435577
1.01E-06,0.954827,1.004544943,1.002269895,0.002267323,,1.01E-06,0.947187,1.000195353,1.000097672,9.76671E-05,,1.01E-06,0.964796,1.006252601,1.003121429,0.003116567,,1.01E-06,0.978464,1.006715456,1.00335211,0.003346504,,1.01E-06,0.955696,0.999136455,0.999568134,-0.000431959,,1.01E-06,0.955604,1.000030348,1.000015174,1.51739E-05,,1.01E-06,0.966027,0.998130882,0.999065004,-0.000935434,,1.01E-06,0.959422,0.989968467,0.994971591,-0.005041094,,1.01E-06,0.967391,0.99927796,0.999638915,-0.000361151,,1.01E-06,0.959865,0.999184925,0.99959238,-0.000407704,,1.01E-06,0.955604,0.99160419,0.995793247,-0.004215627
1.11E-06,0.955096,1.00482795,1.002411068,0.002408166,,1.11E-06,0.945757,0.998685325,0.999342446,-0.00065777,,1.11E-06,0.965602,1.007093234,1.00354035,0.003534098,,1.11E-06,0.976441,1.004634045,1.002314345,0.002311671,,1.11E-06,0.954875,0.998278137,0.999138697,-0.000861674,,1.11E-06,0.954738,0.999124088,0.999561948,-0.000438148,,1.11E-06,0.963974,0.996009655,0.998002833,-0.001999164,,1.11E-06,0.960313,0.990887835,0.995433491,-0.004576967,,1.11E-06,0.967931,0.999835759,0.999917876,-8.21272E-05,,1.11E-06,0.958899,0.998179354,0.999089262,-0.000911153,,1.11E-06,0.957513,0.993585107,0.996787393,-0.003217778
